,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,18.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.93,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,21.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17.72,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,75.10,,,,,,,,,,,,,1,9.12,,,,,,,,,,,,,,,,,,,1,37.55,,,,,,,1,14.77,,,,,,,,,1,10.30,,,1,8.93,,,,,,,,,,
,,,,20~24,,,,,,,,,1,10.59,1,,,,18.12,,,1,60.20,,,,,,,,,,,,,,,,,,,,,,,,,1,10.64,,,,,,,,,,,,,1,10.59,,,,,,,,,,,1,9.90,,,,,,,,,,
,,,,25~29,,,,,1,56.47,,,1,18.14,1,,,,18.14,,,,,2,17.49,,,,,,,,,,,,,,,,,1,18.14,,,,,,,,,,,1,10.47,,,,,,,,,,,1,41.48,2,13.33,1,10.47,,,1,11.18,,,,,,,,,,
,,,,30~34,3,38.92,,,1,10.51,,,2,16.88,,,,,,1,10.89,,,2,12.85,,,,,,,,,,,2,10.41,,,,,1,10.51,,,,,,,,,,,,,,,,,1,16.52,,,,,1,16.52,,,,,,,2,12.85,,,,,1,16.52,,,,
,,,,35~39,13,34.87,,,,,1,10.88,1,15.72,2,,,,19.82,3,14.20,,,7,21.69,1,9.91,,,,,,,1,10.88,4,32.32,,,,,3,15.56,,,,,1,9.91,,,,,,,,,,,2,11.07,,,,,,,,,1,54.32,,,5,24.47,,,,,,,,,,
,,,,40~44,11,34.60,,,,,1,10.76,1,59.70,,,,,,1,67.98,1,10.76,11,34.29,,,,,,,1,12.73,4,25.67,1,12.73,1,10.76,,,4,35.84,1,10.76,1,51.02,,,,,1,12.73,,,,,,,2,13.76,,,1,10.76,2,22.09,,,1,19.10,1,51.02,8,38.42,1,12.73,,,,,,,,
,,,,45~49,10,78.37,,,2,18.55,,,1,22.35,3,,,,27.83,,,1,82.51,12,73.94,,,,,,,1,22.35,1,17.63,2,18.55,,,1,17.63,3,44.67,,,2,25.19,,,,,1,22.35,,,,,2,18.55,2,19.71,,,,,,,1,19.57,1,82.51,1,130.38,3,46.07,,,1,17.63,,,,,,
,,,,50~54,11,74.17,,,2,126.98,,,,,1,,,,75.93,3,32.29,,,19,99.12,,,,,,,3,27.27,2,35.78,6,60.85,2,29.55,,,4,43.05,3,28.51,,,,,,,,,,,,,1,22.44,4,41.30,,,2,27.99,2,21.53,,,,,1,22.44,4,38.28,,,1,43.27,,,,,,
,,,,55~59,7,60.16,,,2,27.64,,,1,28.47,,,,,,1,84.67,,,17,119.37,,,1,28.47,,,1,26.85,6,114.57,18,123.28,,,1,26.85,5,46.24,1,26.85,2,27.39,,,,,,,,,,,3,41.09,3,41.45,,,,,,,,,2,42.99,7,54.56,3,33.65,2,42.61,,,1,27.96,,,,
,,,,60~64,8,77.89,2,44.21,,,,,,,,,,,,2,26.54,,,20,126.37,,,1,30.85,,,2,37.64,10,68.31,14,117.38,,,2,61.71,9,72.25,3,60.99,4,44.06,,,2,31.99,1,22.10,,,2,61.71,1,120.77,6,55.68,1,30.85,,,1,22.10,,,3,31.77,4,38.61,2,25.76,,,2,42.65,2,31.99,,,,
,,,,65~69,6,76.57,,,2,39.80,,,,,1,,,,77.82,2,60.98,,,15,120.45,,,,,,,1,24.90,7,71.96,17,130.61,1,24.90,,,10,92.30,2,39.80,1,43.03,,,1,77.82,,,,,1,24.90,2,31.55,4,54.03,,,1,37.02,4,44.24,,,,,7,67.56,4,41.89,2,86.06,1,37.02,5,69.20,,,,
,,,,70~74,1,245.70,1,74.24,2,61.03,,,1,63.05,1,,,,40.08,1,74.24,,,10,218.82,,,,,,,1,127.88,3,55.27,21,275.37,1,63.05,,,11,162.46,3,120.10,3,61.69,,,,,,,,,2,100.35,1,74.24,11,204.96,,,2,52.06,1,74.24,,,2,49.01,8,147.49,,,,,,,4,95.51,,,,
,,,,75~79,,,,,,,,,,,,,,,,4,747.66,,,6,254.13,,,,,1,150.83,1,129.70,2,429.18,17,440.76,1,129.70,,,8,247.52,1,77.04,1,150.83,,,,,,,,,1,510.20,,,9,275.48,,,1,150.83,1,129.70,,,1,77.04,5,300.12,,,,,,,8,273.22,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,298.06,,,1,1190.48,,,,,,,,,,,4,454.03,,,,,2,239.52,1,289.02,,,,,,,,,,,1,970.87,1,1162.79,3,314.80,,,1,204.50,,,,,,,1,343.64,1,289.02,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,,,2,1005.03,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,14.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.79,,,,,1,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.57,,,,,,,,,,,,,,,,,,,,,,,2,11.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,38.94,,,,,2,,,,16.82,,,,,,,,,,,,,,,1,9.06,,,,,,,,,,,,,,,,,1,8.90,,,,,,,2,8.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.81,,,,,,,,,,,,,,,1,65.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,10.91,,,,,,,1,10.72,1,,,,17.69,,,,,,,,,,,1,10.72,,,,,,,,,,,,,,,,,,,1,17.69,,,,,,,1,54.50,,,,,1,17.69,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,43.08,,,,,,,,,1,11.44,,,1,11.44,,,,,1,10.65,,,,,,,1,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,5,18.33,,,,,,,1,11.04,1,,,,50.40,1,16.41,4,23.52,,,,,,,1,16.41,1,11.04,1,42.72,,,1,11.04,,,,,,,,,,,2,22.09,,,,,,,,,1,10.35,,,2,10.61,,,,,,,,,,,,,,,,,,,,
,,,,35~39,6,21.35,1,15.86,1,15.86,,,1,15.86,3,,,,30.20,1,10.85,9,23.80,,,,,3,10.84,,,2,20.64,2,22.77,,,2,21.70,,,,,,,1,15.86,1,56.34,1,10.32,,,,,,,,,,,2,12.89,5,19.29,,,,,,,,,,,,,,,,,,,,
,,,,40~44,12,45.72,,,1,10.49,,,2,14.54,,,,,,3,38.97,15,43.58,,,,,,,5,36.35,6,25.76,,,,,,,,,,,,,1,17.71,,,,,,,1,12.33,1,95.42,,,1,17.71,2,13.17,10,30.14,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,42.82,,,,,,,2,20.00,,,,,,,,19,85.96,,,,,,,3,18.73,6,54.50,,,,,5,35.16,1,19.41,1,128.70,,,1,16.62,,,5,42.97,,,,,2,49.29,,,2,30.40,1,20.63,8,41.96,,,1,112.99,,,,,,,,,,,,,,,,
,,,,50~54,19,104.03,,,1,20.41,,,,,4,,,,73.30,2,32.97,17,107.39,,,,,2,21.19,8,67.16,9,47.21,1,20.40,,,5,58.55,3,45.19,2,21.19,1,85.76,,,,,2,37.96,,,,,1,22.04,,,,,2,44.07,5,41.98,2,35.06,1,20.41,,,,,,,,,,,,,,,,
,,,,55~59,11,86.82,1,27.78,1,26.92,,,,,,,,,,4,58.81,26,155.86,,,,,1,73.91,4,44.68,7,50.68,2,45.42,,,8,79.99,5,57.66,3,36.01,1,98.52,,,2,27.33,3,33.03,,,,,2,37.28,,,2,36.48,3,40.36,6,66.15,,,,,,,,,,,,,,,,,,,,
,,,,60~64,6,73.78,1,89.37,4,73.54,,,,,,,,,,4,49.39,24,177.42,,,,,,,9,68.25,18,121.44,,,,,6,57.25,1,33.04,5,56.02,,,1,23.38,1,23.38,14,105.77,,,3,52.43,,,,,2,32.24,7,81.25,1,23.38,1,33.04,1,128.87,2,46.75,,,,,,,,,,,,,,
,,,,65~69,5,93.13,2,48.08,2,96.90,,,1,23.75,1,,,,36.19,3,214.75,17,131.46,1,41.31,1,23.75,2,143.16,3,45.24,14,110.62,2,48.08,,,8,89.29,,,3,37.36,,,2,39.35,,,8,96.84,2,28.68,1,36.19,1,147.28,,,,,8,65.19,1,36.19,,,3,47.81,4,55.25,,,,,,,,,,,,,,
,,,,70~74,4,68.98,,,,,1,37.31,2,57.13,1,,,,59.24,3,64.09,12,157.96,,,,,2,99.95,9,194.38,17,223.77,2,64.12,1,175.44,9,181.34,2,79.71,1,59.24,1,69.88,1,69.88,3,60.75,4,64.45,,,,,,,,,,,6,95.48,1,37.31,,,,,9,141.31,,,,,,,,,,,,,,
,,,,75~79,2,96.29,1,75.87,1,128.87,,,,,1,,,,75.87,2,193.42,6,321.89,,,,,,,4,338.12,13,388.18,,,,,9,300.30,1,245.70,,,,,,,,,3,257.29,1,363.64,,,2,95.51,,,,,5,175.25,1,128.87,,,,,1,128.87,,,,,,,,,,,,,,
,,,,80~84,1,757.58,,,,,,,,,,,,,,3,553.51,5,471.25,,,,,,,2,350.26,4,349.04,,,,,2,357.14,,,,,,,,,,,1,271.00,,,,,,,,,,,2,225.48,,,,,1,178.57,5,425.89,,,,,,,,,,,,,,
,,,,85+,1,4000.00,,,,,,,,,,,,,,1,515.46,1,3030.30,,,,,,,,,2,1176.47,,,,,5,1190.48,,,1,1851.85,,,,,,,1,862.07,,,,,,,,,,,1,909.09,,,,,1,909.09,2,1818.18,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,14.89,,,,,1,13.55,,,,,1,17.83,1,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.96,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,5,,,,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.69,1,40.68,,,,,,,,,,,,,,,,,1,34.78,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,9.08,,,1,40.13,,,,,,,,,,,3,17.00,,,,,,,,,,,,,,,1,54.85,,,,,,,,,,,1,9.06,,,,,1,64.47,,,,,,,,,,,,
,,,,20~24,,,,,1,9.95,,,,,1,,,,10.77,,,,,1,40.58,,,,,1,10.77,1,11.23,,,,,,,1,52.80,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.23,,,1,10.77,,,,,,,,,,,,
,,,,25~29,1,10.73,,,,,,,,,1,,,,17.72,1,56.27,,,3,31.37,,,,,,,,,,,,,,,,,1,10.73,,,,,,,,,,,,,,,1,10.46,1,10.73,1,10.46,,,,,,,1,37.98,1,37.98,,,,,,,,,,,,
,,,,30~34,6,30.21,,,1,10.45,,,1,10.45,,,,,,1,57.14,,,4,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.14,,,,,,,,,,,,,4,16.11,,,,,,,,,,,,
,,,,35~39,6,15.78,,,1,11.48,,,2,17.24,1,,,,10.68,1,11.48,,,8,33.67,,,,,,,,,3,12.21,,,2,13.15,,,1,10.70,1,44.70,,,,,1,11.48,,,,,1,10.70,4,15.28,,,1,11.48,,,,,,,,,8,28.18,,,,,,,,,,,,
,,,,40~44,14,40.29,1,10.28,,,1,11.98,,,1,,,,16.83,1,10.28,,,10,36.79,,,,,,,,,3,16.60,3,15.99,1,46.00,,,4,25.80,1,46.00,,,,,,,,,1,11.67,1,11.98,2,20.57,,,2,17.28,,,,,,,2,13.78,9,31.84,,,3,16.60,,,,,,,,
,,,,45~49,22,103.15,,,2,30.71,,,,,1,,,,91.49,,,,,14,68.42,,,,,,,,,4,30.48,6,32.31,1,18.95,,,2,26.61,1,15.57,,,,,,,,,2,16.89,1,115.47,2,31.14,,,2,20.48,,,,,,,4,40.96,8,44.77,,,1,18.45,,,,,,,,
,,,,50~54,8,66.99,,,1,22.04,,,,,3,,,,89.29,3,24.68,1,83.33,25,117.06,,,,,,,1,19.99,6,54.75,13,67.07,2,39.64,,,2,20.87,2,20.96,,,1,70.57,,,,,,,3,29.03,5,46.12,,,1,22.04,1,22.04,,,1,38.26,5,37.32,5,33.73,,,3,47.51,,,,,,,,
,,,,55~59,8,52.18,1,26.41,,,1,26.33,1,96.62,1,,,,73.21,4,59.49,,,23,134.21,,,,,,,3,83.33,4,53.57,11,77.51,1,27.17,,,5,59.57,1,27.17,2,44.55,,,1,27.17,,,,,1,52.88,4,61.92,,,1,52.88,,,,,1,26.41,6,49.85,4,42.74,1,26.33,,,2,38.73,,,,,,
,,,,60~64,11,87.57,1,125.94,2,107.70,,,2,28.64,,,,,,5,39.72,,,22,153.70,,,,,,,1,31.35,5,71.59,17,126.48,,,,,10,75.77,3,43.96,1,117.10,,,1,25.10,,,,,1,31.35,7,84.73,,,2,35.70,1,25.10,,,1,125.94,5,64.49,2,48.92,,,1,33.33,5,42.40,,,,,,
,,,,65~69,11,123.94,,,2,37.86,1,22.99,4,61.69,1,,,,35.97,2,80.42,,,19,141.92,,,,,,,1,35.97,11,86.63,20,136.37,2,154.80,,,15,115.00,5,45.19,2,34.50,,,,,,,1,35.97,1,22.99,14,104.60,,,,,1,35.97,,,1,35.97,12,116.30,4,42.07,,,,,5,45.19,,,,,,
,,,,70~74,4,76.44,,,2,43.11,1,36.00,,,1,,,,168.35,4,103.28,1,36.00,11,210.61,,,2,43.11,,,1,110.74,7,115.34,21,244.33,1,53.73,,,11,195.45,2,43.11,1,36.00,,,,,1,216.45,,,1,53.73,2,107.47,1,65.75,3,64.67,3,569.26,,,1,53.73,6,116.32,,,1,65.75,,,8,113.27,,,,,,
,,,,75~79,1,411.52,,,,,,,,,,,,,,2,168.21,1,130.72,2,122.25,,,1,130.72,,,,,4,244.50,15,373.41,,,,,7,374.93,1,69.16,2,261.44,,,,,,,,,2,138.31,2,471.70,,,,,,,,,1,375.94,6,215.98,1,235.85,,,1,235.85,2,175.59,,,,,,
,,,,80~84,1,153.14,,,1,240.38,,,,,,,,,,,,,,2,563.38,,,,,,,1,153.14,2,187.09,5,467.73,,,,,1,281.69,,,,,,,,,,,1,240.38,2,480.77,1,281.69,,,2,394.48,3,290.98,,,,,3,290.98,1,281.69,,,,,4,631.91,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1376.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2857.14,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,20.96,,,,,,,,,2,15.09,,,,,,,,,,,,,,,1,17.93,,,,,1,52.03,,,,,,,,,,,,,1,15.34,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,9.73,,,,,,,,,,,1,10.15,,,,,1,9.13,,,,,,,1,10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,19.24,1,8.98,,,,,2,19.24,,,,,,,,,,,,,,,,,,,2,45.59,,,,,,,,,,,,,,,,,,,2,21.58,,,2,25.77,,,,,,,,,,,,,,
,,,,20~24,1,11.43,,,,,1,10.87,,,,,,,,,,,,,,1,10.87,,,,,,,1,42.66,,,,,,,,,,,,,,,,,,,,,1,9.98,1,9.98,,,1,11.43,,,,,,,1,9.98,2,22.87,,,,,,,,,,,,
,,,,25~29,2,17.99,,,,,,,,,1,,,,11.71,,,,,,,,,,,,,1,10.66,,,1,10.56,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.66,,,,,1,10.56,,,,,,,,,,,,,,
,,,,30~34,4,19.41,,,,,,,,,2,,,,20.00,,,,,,,3,16.59,,,,,2,11.60,,,1,10.35,,,,,1,10.35,,,,,,,1,11.34,1,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,9,24.00,,,,,,,1,11.18,,,,,,,,,,,,6,25.12,,,,,3,27.83,1,10.57,,,1,11.18,2,11.17,,,,,,,,,,,,,,,2,18.55,,,,,,,1,15.39,,,2,11.50,7,19.90,1,15.39,,,,,,,,,,,,
,,,,40~44,18,44.90,1,11.49,2,11.71,,,,,1,,,,11.49,4,25.51,1,11.49,,,10,27.81,,,,,1,10.29,4,23.11,,,4,27.34,,,1,11.95,1,53.02,,,,,,,,,1,11.95,2,18.86,,,1,10.29,,,,,1,11.95,1,11.95,11,30.04,,,,,,,,,,,,,,
,,,,45~49,20,77.22,,,2,20.55,,,,,,,,,,1,14.04,,,1,16.97,18,64.66,,,,,4,30.58,7,36.42,,,5,25.09,2,28.09,,,,,1,16.78,,,,,1,16.78,1,16.78,2,15.29,1,16.97,2,28.09,,,,,,,3,27.56,6,31.22,,,1,126.74,,,,,,,,,,
,,,,50~54,22,134.61,,,,,,,,,,,,,,1,23.05,,,,,24,124.01,1,23.05,,,3,37.75,9,48.78,3,31.17,1,23.05,1,20.98,1,20.98,,,,,,,,,,,,,5,33.59,1,23.05,,,2,55.42,,,,,3,62.93,5,44.37,,,1,20.59,,,,,,,,,,
,,,,55~59,16,101.45,,,4,34.44,,,,,2,,,,65.83,2,25.80,,,,,23,135.81,,,1,97.75,6,51.66,14,86.94,,,6,57.37,5,74.78,1,129.87,1,25.63,,,,,,,,,2,25.93,9,56.84,,,,,,,,,,,5,58.25,7,48.61,,,1,129.87,3,34.90,,,,,,,,
,,,,60~64,10,90.12,1,33.29,,,,,1,27.37,1,,,,33.29,3,44.53,,,,,19,124.22,,,6,104.42,11,91.08,14,106.17,,,5,51.33,4,75.70,,,,,,,,,,,,,3,49.28,11,109.21,,,1,32.43,4,88.09,,,,,7,60.32,2,66.58,1,27.37,1,127.55,4,130.12,,,,,,,,
,,,,65~69,6,93.97,1,24.72,2,30.15,,,2,30.15,1,,,,38.65,3,86.33,,,,,21,181.02,,,,,8,110.68,23,157.59,3,70.39,14,113.13,5,81.50,,,,,,,,,,,2,57.55,6,54.14,6,61.22,1,35.41,3,121.61,2,29.11,,,,,7,63.49,3,31.72,1,35.41,1,38.65,4,79.15,,,,,,,,
,,,,70~74,1,34.36,,,4,68.26,,,1,60.75,2,,,,67.80,5,71.67,,,,,15,172.41,,,,,,,26,303.31,,,12,132.07,2,59.84,,,,,,,,,,,1,60.75,3,77.48,10,139.14,,,1,50.30,1,236.41,,,1,60.75,8,99.75,1,103.95,,,3,59.17,12,148.94,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,69.01,1,105.37,1,117.51,,,4,139.13,,,1,117.51,5,171.29,12,279.20,,,11,269.48,1,462.96,3,166.67,,,,,,,,,1,69.01,1,105.37,,,,,,,3,109.65,,,,,8,305.93,,,,,,,11,307.69,,,,,,,,
,,,,80~84,1,225.73,,,,,,,1,225.73,,,,,,1,225.73,,,,,3,403.77,,,1,225.73,1,225.73,3,308.01,,,1,1000.00,1,411.52,,,,,,,1,225.73,,,,,,,2,356.51,1,170.36,,,1,258.40,,,,,2,205.34,,,,,,,4,367.99,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1724.14,,,,,1,625.00,,,,,1,1587.30,2,952.38,,,1,625.00,1,625.00,,,,,,,,,,,,,,,,,1,680.27,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
