,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,100.10,,,2,199.60,,,,,,,,,,1,166.94,7,243.65,,,,,,,,,2,196.08,3,171.04,,,4,247.07,2,403.23,1,253.81,,,,,,,2,132.89,5,160.05,1,166.94,,,,,,,,,2,143.58,,,,,,,1,197.63,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,625.00,5,319.90,,,,,,,1,168.92,5,387.00,2,544.96,,,6,330.21,1,371.75,2,227.53,,,,,,,,,1,625.00,,,,,,,,,,,,,,,,,,,2,186.39,,,,,,,,,,
,,,,80~84,,,,,1,787.40,,,,,,,,,,1,418.41,1,621.12,,,,,,,,,1,418.41,2,544.96,,,2,434.78,,,,,,,,,,,,,,,,,,,,,,,,,1,452.49,,,,,,,2,757.58,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1041.67,,,,,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,2,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.45,1,25.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,23.69,2,47.38,,,,,,,,1,28.14,,,,,,,,,,,,,,,,,,,,,,,1,67.20,,,,,,,,,2,35.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,44.54,,,,,,1,26.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.54,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,51.09,,,1,31.62,,,,,1,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.62,2,28.26,,,,,,,,,,,,,,,,,,
,,,,25~29,1,43.80,,,,,,,,,,,,,,,,,,,,,,,,1,102.88,,,1,55.40,,,,,,,,,,,,,,,,,,,1,24.47,,,1,25.67,,,,,1,91.07,,,1,24.47,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,35.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.92,,,,,,,1,52.88,,,1,26.92,1,25.79,,,,,,,,,,,,,,
,,,,35~39,2,41.65,,,,,,,1,76.57,,,,,,,,2,79.62,,,,,,,1,65.49,1,39.81,1,28.60,,,3,49.93,,,,,1,28.60,,,,,,,,,,,,,,,,,,,,,1,65.49,2,35.71,,,,,,,,,,,,,,
,,,,40~44,1,49.19,,,1,90.50,,,,,,,,,,,,2,52.58,,,,,,,1,72.05,,,1,144.72,,,1,39.49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,
,,,,45~49,5,91.41,,,1,49.60,,,,,,,,,,,,4,76.97,,,,,,,,,3,80.19,1,56.12,,,3,160.17,,,,,,,,,,,,,,,1,49.60,,,,,,,,,,,,,3,78.99,1,49.60,,,,,,,,,,,,
,,,,50~54,4,88.32,,,1,47.53,,,,,,,,,,,,5,194.02,,,,,,,2,76.83,2,64.62,1,73.05,,,2,189.39,,,,,1,47.53,,,,,,,,,,,1,93.81,1,47.53,,,,,,,,,5,93.34,,,1,93.81,,,,,,,,,,
,,,,55~59,1,197.24,,,3,102.77,,,,,,,,,,1,88.18,12,155.08,,,,,,,1,197.24,5,99.05,1,85.54,1,61.65,1,98.33,1,98.91,,,1,61.65,,,1,88.18,1,56.02,,,1,56.02,,,1,56.02,,,,,,,2,72.57,2,131.23,1,85.54,3,65.56,1,98.91,,,,,,,,
,,,,60~64,1,75.24,,,,,,,,,1,,,,89.05,,,11,187.62,,,,,,,11,178.02,16,180.53,1,94.34,1,51.55,9,175.71,1,94.34,,,1,75.24,,,,,,,1,195.31,5,113.84,1,51.55,,,1,95.33,,,,,2,108.87,5,122.76,1,94.34,1,93.20,,,,,,,,,,
,,,,65~69,2,123.84,,,2,123.30,1,120.19,,,4,,,,177.70,,,8,155.25,1,60.42,1,60.42,,,4,129.95,10,189.79,,,1,60.42,7,193.32,3,122.40,,,,,1,95.15,,,,,2,120.85,6,123.00,,,,,,,,,1,60.42,1,95.15,3,100.17,,,,,5,201.05,,,,,,,,
,,,,70~74,,,,,1,396.83,,,1,94.34,2,,,,173.31,,,3,171.92,,,,,,,6,174.17,11,297.70,1,155.04,,,8,330.99,1,184.84,1,145.99,1,184.84,,,,,,,,,5,218.25,1,183.15,,,,,,,,,2,250.63,1,392.16,,,1,155.04,4,220.63,,,,,,,,
,,,,75~79,1,268.82,1,268.82,,,,,,,,,,,,,,3,436.68,,,,,1,395.26,2,274.35,4,548.70,,,,,6,262.35,1,210.53,1,210.53,,,,,,,,,,,7,388.89,,,,,,,,,,,2,359.71,,,,,,,3,297.32,,,,,,,,
,,,,80~84,1,588.24,,,,,,,,,,,,,,,,4,1000.00,,,,,,,2,428.27,1,571.43,1,571.43,,,,,,,,,1,588.24,,,,,,,1,429.18,,,,,,,,,,,,,1,588.24,,,,,,,3,484.65,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,48.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,26.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,22.44,,,,,,,,,,,,,,,,,,,,,,,,,1,22.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,220.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.69,,,,,1,26.12,1,26.12,,,,,,1,26.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42.09,,,1,24.69,,,,,,,,,,,,,,
,,,,30~34,2,32.14,,,,,1,41.96,,,,,,,,,,2,68.12,,,,,,,,,,,1,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.84,1,26.16,,,,,,,,,,,,,,
,,,,35~39,2,29.52,,,,,,,,,,,,,,,,2,56.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.98,,,2,40.06,,,,,,,,,,,,,,
,,,,40~44,2,38.71,,,,,,,,,,,,,,,,5,84.55,,,,,,,,,1,33.40,,,1,68.03,1,68.03,1,83.47,1,73.26,,,,,,,,,,,,,,,,,,,1,37.36,,,,,,,,,1,33.40,,,,,,,,,,
,,,,45~49,4,93.68,,,,,,,,,,,,,,,,4,76.13,,,,,,,,,,,2,98.18,,,,,,,2,89.57,,,1,70.72,,,,,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,95.80,,,1,120.77,,,,,,,,,,1,48.19,5,65.02,,,,,,,,,2,50.38,5,92.51,1,96.34,4,121.25,,,,,,,1,120.77,,,1,95.79,,,1,69.78,,,,,,,,,1,95.79,1,48.19,1,120.77,,,1,48.19,1,177.30,,,,,,,,
,,,,55~59,3,139.21,1,187.62,,,,,,,2,,,,83.13,2,93.24,10,120.47,,,,,,,,,2,98.33,3,94.73,,,4,102.49,1,83.89,,,1,83.89,,,,,1,59.56,,,6,82.74,,,2,92.81,,,,,,,2,99.21,1,83.89,,,1,53.50,,,,,,,,,,
,,,,60~64,1,54.67,,,1,94.34,,,,,,,,,,2,68.94,8,136.61,,,,,,,1,72.83,3,122.70,2,69.23,1,72.83,5,93.74,4,114.12,,,,,,,,,,,,,3,76.37,1,94.34,,,,,,,,,3,102.15,1,124.22,1,94.34,,,,,,,,,,,,
,,,,65~69,1,57.90,,,1,57.90,1,112.74,,,,,,,,2,70.82,11,173.94,,,1,112.74,,,1,57.90,5,174.89,12,261.67,1,57.90,4,103.01,1,113.12,1,253.81,,,,,,,2,103.36,2,131.32,3,103.16,,,1,91.16,,,,,,,1,166.94,2,93.55,,,2,93.55,3,93.37,,,,,,,,
,,,,70~74,,,,,,,,,1,151.75,,,,,,,,5,215.24,,,,,1,176.68,1,183.15,5,159.29,10,260.55,,,3,204.22,1,187.97,,,,,,,,,1,187.97,,,2,353.36,,,1,370.37,2,303.49,,,,,,,2,163.27,,,,,8,217.92,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,260.42,1,275.48,,,,,,,1,275.48,2,234.19,4,225.35,1,316.46,2,298.06,3,211.27,2,261.10,,,,,,,,,1,212.77,5,345.30,,,1,260.42,2,278.55,,,,,,,,,,,,,1,212.77,,,,,,,,
,,,,80~84,,,,,1,497.51,,,,,,,,,,3,748.13,1,1136.36,,,,,,,1,653.59,,,1,497.51,,,1,571.43,1,500.00,,,,,,,,,1,386.10,,,,,,,,,,,,,,,1,497.51,1,571.43,,,,,3,538.60,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1492.54,,,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,909.09,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,36.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59.01,,,2,40.74,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.49,,,,,1,28.05,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,49.36,,,,,,,,,,,,,,,,,,,,,,,1,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,34.16,,,,,1,,,,25.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.80,,,,,,,,,1,,,,56.66,,,,,1,98.04,,,,,,,2,31.45,,,,,,,1,33.69,,,,,,,,,,,1,40.80,,,1,40.80,,,,,,,,,1,25.58,,,2,29.27,,,,,,,,,,,,
,,,,35~39,2,38.45,,,,,,,1,37.71,,,,,,2,128.12,,,1,52.25,,,,,,,1,27.46,,,,,,,,,1,27.46,,,1,64.06,,,,,,,,,1,27.46,,,,,1,29.84,,,1,64.77,1,112.36,1,63.25,,,,,,,,,,,,
,,,,40~44,6,68.75,,,,,,,,,,,,,,2,46.99,,,4,108.70,,,,,,,,,2,73.91,,,1,31.43,1,31.43,1,62.93,,,,,,,,,,,,,1,70.57,,,,,,,,,2,33.22,,,3,49.83,,,,,,,,,,,,
,,,,45~49,1,109.29,,,1,65.75,,,1,46.34,,,,,,,,,,7,168.55,,,,,,,1,109.77,1,109.29,4,71.63,,,,,1,96.06,,,,,,,1,140.06,,,,,,,,,,,,,,,1,140.06,,,,,,,,,,,,,,,,
,,,,50~54,4,128.12,1,53.08,,,,,,,1,,,,53.08,,,,,6,108.09,,,,,,,4,87.82,4,72.10,,,,,2,82.03,,,1,100.70,,,,,,,,,,,3,79.60,1,127.06,1,127.06,,,,,1,69.78,,,5,121.51,,,,,,,,,,,,
,,,,55~59,2,86.47,,,1,52.49,,,,,,,,,,2,65.55,,,6,135.35,,,,,,,3,83.43,5,131.72,,,,,4,79.16,1,94.70,1,59.14,,,,,,,,,,,,,,,1,52.49,,,,,,,2,81.57,4,96.90,,,3,77.06,2,91.12,,,,,,
,,,,60~64,1,98.33,,,2,69.91,,,,,1,,,,208.77,2,99.85,,,13,192.51,,,,,,,6,101.63,8,156.99,3,117.19,,,6,179.64,1,68.26,2,113.25,,,,,,,,,1,91.32,1,56.63,,,,,,,,,3,119.76,2,192.31,3,79.60,,,1,56.63,2,102.88,,,,,,
,,,,65~69,5,126.14,,,3,122.75,1,101.52,,,,,,,,3,265.72,1,107.99,15,223.51,,,,,,,10,175.41,4,200.50,,,,,7,148.43,2,97.32,3,168.92,1,101.52,,,,,,,,,3,110.62,,,,,1,56.31,,,1,56.31,3,100.30,1,101.52,1,88.57,,,5,92.59,,,,,,
,,,,70~74,2,158.48,,,5,324.68,1,129.53,,,1,,,,89.37,,,,,8,378.43,,,,,1,150.60,7,186.77,14,290.10,,,1,89.37,1,167.22,3,218.98,1,186.22,1,167.22,,,,,,,3,117.42,3,166.30,,,,,2,148.59,,,1,89.37,4,168.00,,,,,,,7,176.32,,,,,,
,,,,75~79,1,249.38,,,2,311.04,,,,,,,,,,,,,,3,194.43,,,1,145.77,,,2,195.31,5,476.19,,,,,6,314.63,3,206.75,,,,,,,,,1,145.77,1,295.86,,,,,,,,,,,,,1,275.48,,,,,,,4,281.49,,,,,,
,,,,80~84,,,,,,,,,1,1010.10,,,,,,,,,,,,,,1,440.53,1,543.48,2,543.48,,,,,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,543.48,,,,,,,5,442.87,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,740.74,,,1,1492.54,,,,,,,1,740.74,2,1481.48,,,,,,,,,,,,,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,1,806.45,1,740.74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,28.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,2,39.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,23.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,25.99,1,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.87,,,2,97.37,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.72,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,25.39,,,1,,,,46.27,1,26.43,,,,,,,,,1,41.41,,,,,,,,,,,,,,,,,,,1,25.39,,,,,,,,,,,1,33.43,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,45.22,,,,,,,,,3,,,,41.47,,,,,,,,,,,1,27.09,,,1,36.74,1,28.99,,,,,,,,,,,1,63.61,,,,,,,,,,,,,4,45.60,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,47.76,1,34.08,,,,,,,2,,,,42.54,,,,,,,1,42.21,,,,,,,3,39.29,,,,,,,,,3,89.63,,,,,,,,,,,1,34.08,1,29.88,,,2,42.54,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,126.74,,,1,43.10,,,7,,,,100.36,,,,,,,,,3,74.85,1,240.96,,,,,1,59.24,1,173.61,,,,,,,,,2,45.34,1,43.10,,,,,,,2,112.93,,,1,47.82,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,135.69,,,,,1,106.38,,,12,,,,148.55,,,,,,,1,106.38,7,138.12,,,,,1,108.93,,,,,,,,,1,200.80,,,4,74.45,,,,,,,,,1,51.20,,,4,94.63,,,1,108.93,,,,,,,,,,,,,,,,
,,,,55~59,3,73.42,1,57.14,,,1,57.14,,,10,,,,121.32,,,,,,,5,122.37,6,101.01,,,,,2,66.14,,,1,51.12,,,,,,,1,94.16,5,177.81,,,1,57.14,1,115.21,,,,,,,4,118.66,,,,,1,80.97,,,,,,,,,,,,,,
,,,,60~64,3,150.68,,,2,100.45,,,,,11,,,,149.23,,,,,,,3,118.06,4,91.51,1,91.24,,,7,110.50,,,4,142.35,1,93.55,,,3,144.09,1,58.34,2,78.13,1,118.20,,,,,,,1,58.34,4,99.48,3,107.80,,,,,2,71.86,,,,,,,,,,,,,,
,,,,65~69,3,75.83,1,86.51,,,1,104.06,1,100.10,9,,,,147.64,,,,,1,100.10,5,129.94,16,235.19,1,107.76,,,10,284.33,1,104.38,1,86.51,1,222.72,,,1,100.10,3,139.21,5,113.71,,,1,104.38,3,98.62,,,,,4,102.96,1,55.52,2,73.29,,,4,185.61,,,,,,,,,,,,,,
,,,,70~74,2,162.34,2,161.55,,,2,140.06,3,112.36,4,,,,171.38,,,1,82.44,,,5,181.95,11,417.30,1,120.19,,,6,183.71,2,108.81,3,122.50,,,,,,,1,82.44,7,196.35,,,,,1,167.79,,,,,1,167.79,2,138.99,1,156.25,,,7,196.35,,,,,,,,,,,,,,
,,,,75~79,2,222.97,2,250.94,,,,,,,3,,,,197.50,,,,,,,1,221.24,7,410.08,,,,,5,255.62,1,221.24,1,526.32,,,1,227.27,2,246.31,1,227.27,2,187.97,,,,,,,,,,,1,141.44,,,,,1,221.24,4,274.54,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,312.50,1,,,,469.48,1,312.50,,,,,,,3,403.23,1,287.36,,,,,1,287.36,,,,,,,2,574.71,,,3,520.83,,,,,,,,,,,,,,,,,,,2,574.71,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,869.57,,,,,,,,,,,,,,,2,1142.86,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,735.29,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
